"","Cites","Authors","Title","Year","Source","Publisher","ArticleURL","CitesURL","GSRank","Type","DOI","ISSN","CitationURL","Volume","Issue","StartPage","EndPage","ECC","CitesPerYear","CitesPerAuthor","AuthorCount","Age","Abstract","FullTextURL","RelatedURL","source_dataset","title_lower","unique_id"
"712",21,"BR Bushley","Seeing the communities for the carbon: governance challenges of reducing emissions from deforestation and forest degradation in Nepal",2010,"Reconsidering Development","pubs.lib.umn.edu","https://pubs.lib.umn.edu/index.php/reconsidering/article/view/563","https://scholar.google.com/scholar?cites=8814319566668426769&as_sdt=2005&sciodt=0,5&hl=en",681,NA,NA,NA,NA,NA,NA,NA,NA,21,1.4,21,1,15,"… While such a nationwide assessment is an important prerequisite for the setting of biophysical baselines for deforestation rates and current forest carbon stocks—and thus critical for …","https://pubs.lib.umn.edu/index.php/reconsidering/article/download/563/664","https://scholar.google.com/scholar?q=related:Ee4LFPLAUnoJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","seeing the communities for the carbon: governance challenges of reducing emissions from deforestation and forest degradation in nepal","paper_1223"
"713",12,"Nazir, N; Ahmad, S","Forest land conversion dynamics: a case of Pakistan",2018,"ENVIRONMENT DEVELOPMENT AND SUSTAINABILITY","SPRINGER","http://dx.doi.org/10.1007/s10668-016-9887-3",NA,NA,"Article","10.1007/s10668-016-9887-3","1387-585X",NA,20,"1",389,"405",NA,NA,NA,NA,NA,"The present research focuses on estimating forest area change with respect to the ongoing forest land conversion. The study tests the hypothesis that forest land is being converted to the selected land use categories with high growth tendency and controlling deforestation rate to its half of the present level would significantly improve the land cover under forest. The rate of forest land conversion to other land use categories is analyzed and then compared with the total area expanded under three land use classes. We used Systems dynamic modeling approach to estimate forest area by simulating forest land conversion in Pakistan, projecting to 2030. The results show that rangeland, built-up area and cultivated land have increased over time; growth rate of built-up area (9%) is highest followed by rangeland area (1.7%) and cultivated area (0.3%), respectively; rangeland is the dominant category in terms of area expanded (0.74 m. ha). Sensitivity analysis showed that reducing deforestation rate to half of the past level of 1% could not significantly improve forest area; therefore, it is suggested that controlling deforestation alone is not an effective strategy unless drastic measures, e.g., demarcation of forest boundaries, land use control policy and afforestation campaign would be started in the country.",NA,NA,"webofscience","forest land conversion dynamics: a case of pakistan","paper_673"
"714",87,"N Shafik","Macroeconomic causes of deforestation: barking up the wrong tree?",2023,"The causes of tropical deforestation","taylorfrancis.com","https://www.taylorfrancis.com/chapters/edit/10.4324/9781003428190-8/macroeconomic-causes-deforestation-barking-wrong-tree-nemat-shafik","https://scholar.google.com/scholar?cites=5922155086842542692&as_sdt=2005&sciodt=0,5&hl=en",268,NA,"10.4324/9781003428190-8",NA,NA,NA,NA,NA,NA,87,43.5,87,1,2,"This chapter analyzes the causes of deforestation … It presents empirical evidence on the relationship between deforestation and … explanations for deforestation. More recently, studies of …",NA,"https://scholar.google.com/scholar?q=related:ZLoFsKy4L1IJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","macroeconomic causes of deforestation: barking up the wrong tree?","paper_927"
"715",387,"Z Ahmed, M Ahmad, H Rjoub…","… growth, renewable energy consumption, and ecological footprint: Exploring the role of environmental regulations and democracy in sustainable development",2022,"Sustainable …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/sd.2251","https://scholar.google.com/scholar?cites=12986961300461317977&as_sdt=2005&sciodt=0,5&hl=en",515,NA,"10.1002/sd.2251",NA,NA,NA,NA,NA,NA,387,129,97,4,3,"… that democracy Granger causes EF and renewable energy indicating that democracy curbs … Further, democracy and environmental regulations Granger cause each other. Lastly, the …","https://onlinelibrary.wiley.com/doi/pdf/10.1002%2Fsd.2251","https://scholar.google.com/scholar?q=related:We-9sX70OrQJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","… growth, renewable energy consumption, and ecological footprint: exploring the role of environmental regulations and democracy in sustainable development","paper_1596"
"716",42,"V. Rull","Paleoecology of Easter Island: Evidence and uncertainties",2010,"Earth-Science Reviews",NA,"https://api.elsevier.com/content/article/eid/1-s2.0-S0012825210000127","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=77950515966&origin=inward",23,"Review","10.1016/j.earscirev.2010.02.003","0012-8252","https://api.elsevier.com/content/abstract/scopus_id/77950515966",99,"1",50,"60",42,2.8,42,1,15,NA,NA,NA,"scopus","paleoecology of easter island: evidence and uncertainties","paper_1016"
"717",34,"MS Park, D Kleinschmit","Framing forest conservation in the global media: an interest-based approach",2016,"Forest Policy and Economics","Elsevier","https://www.sciencedirect.com/science/article/pii/S1389934116300417","https://scholar.google.com/scholar?cites=1330288391749180604&as_sdt=2005&sciodt=0,5&hl=en",487,NA,NA,NA,NA,NA,NA,NA,NA,34,3.78,17,2,9,"… that is also relevant for public opinion building and elections in the speaker's own political region. Furthermore, the issue of forest conservation might only be able to raise attention to …",NA,"https://scholar.google.com/scholar?q=related:vBwJfz4idhIJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","framing forest conservation in the global media: an interest-based approach","paper_697"
"718",4,"S Drost, AB Kuepper…","Indonesian Moratoria: loopholes, lack of sanctions fail to stop palm oil-linked deforestation",2021,"Climate Advisers …","chainreactionresearch.com","https://chainreactionresearch.com/wp-content/uploads/2021/06/Indonesia-Moratoria-Loopholes-Lack-of-Enforcement-Fail-to-Stop-Palm-Oil-Linked-Deforestation.pdf","https://scholar.google.com/scholar?cites=5352506904048653660&as_sdt=2005&sciodt=0,5&hl=en",294,"PDF",NA,NA,NA,NA,NA,NA,NA,4,1,1,3,4,"… palm oil prices and ways the government can create more effective policies to reduce deforestation. … local mayoral elections, regional offices provided more plantation permits, and more …","https://chainreactionresearch.com/wp-content/uploads/2021/06/Indonesia-Moratoria-Loopholes-Lack-of-Enforcement-Fail-to-Stop-Palm-Oil-Linked-Deforestation.pdf","https://scholar.google.com/scholar?q=related:XFWloavsR0oJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","indonesian moratoria: loopholes, lack of sanctions fail to stop palm oil-linked deforestation","paper_824"
"719",0,"A Leal, M Bugarin","There is Trouble with the Trees: How to Avoid Trade-Induced Deforestation?",2024,NA,"econpolrg.com","https://econpolrg.com/wp-content/uploads/2024/10/eprg-wp-2024-116v3.pdf",NA,240,"PDF",NA,NA,NA,NA,NA,NA,NA,0,0,0,2,1,"… We want to characterize the equilibrium of deforestation levels and international trade tariffs … Finally, a global campaign for the change of public perception on deforestation seems to be …","https://econpolrg.com/wp-content/uploads/2024/10/eprg-wp-2024-116v3.pdf","https://scholar.google.com/scholar?q=related:eqCGy4kSd0YJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","there is trouble with the trees: how to avoid trade-induced deforestation?","paper_1469"
"720",96,"R Kyere-Boateng, MV Marek","Analysis of the social-ecological causes of deforestation and forest degradation in Ghana: Application of the DPSIR framework",2021,"Forests","mdpi.com","https://www.mdpi.com/1999-4907/12/4/409","https://scholar.google.com/scholar?cites=4635048169821197367&as_sdt=2005&sciodt=0,5&hl=en",201,"HTML",NA,NA,NA,NA,NA,NA,NA,96,24,48,2,4,"… out to the illegal loggers where in return they also support and campaign for them during constituency, the parliamentary and national elections [84]. In most cases, these influential …","https://www.mdpi.com/1999-4907/12/4/409","https://scholar.google.com/scholar?q=related:N1QEv8D_UkAJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","analysis of the social-ecological causes of deforestation and forest degradation in ghana: application of the dpsir framework","paper_114"
"721",129,"K Kumar, JM Kerr","Democratic assertions: the making of India's recognition of Forest Rights Act",2012,"Development and Change","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1467-7660.2012.01777.x","https://scholar.google.com/scholar?cites=9867918707616256870&as_sdt=2005&sciodt=0,5&hl=en",810,NA,"10.1111/j.1467-7660.2012.01777.x",NA,NA,NA,NA,NA,NA,129,9.92,65,2,13,"… This article uses the example of the Campaign for Survival … then analyses four key aspects of the campaign: 1) the emergent … between livelihoods and forest conservation, and the ability …","https://www.academia.edu/download/101268597/D_C_20Paper_20printed.pdf","https://scholar.google.com/scholar?q=related:ZhPmN8jj8YgJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","democratic assertions: the making of india's recognition of forest rights act","paper_448"
"722",41,"Sothe, C; Gonsamo, A; Lourenço, RB; Kurz, WA; Snider, J","Spatially Continuous Mapping of Forest Canopy Height in Canada by Combining GEDI and ICESat-2 with PALSAR and Sentinel",2022,"REMOTE SENSING","MDPI","http://dx.doi.org/10.3390/rs14205158",NA,NA,"Article","10.3390/rs14205158",NA,NA,14,"20",NA,NA,NA,NA,NA,NA,NA,"Continuous large-scale mapping of forest canopy height is crucial for estimating and reporting forest carbon content, analyzing forest degradation and restoration, or to model ecosystem variables such as aboveground biomass. Over the last years, the spaceborne Light Detection and Ranging (LiDAR) sensor specifically designed to acquire forest structure information, Global Ecosystem Dynamics Investigation (GEDI), has been used to extract forest canopy height information over large areas. Yet, GEDI has no spatial coverage for most forested areas in Canada and other high latitude regions. On the other hand, the spaceborne LiDAR called Ice, Cloud, and Land Elevation Satellite-2 (ICESat-2) provides a global coverage but was not specially developed to study forested ecosystems. Nonetheless, both spaceborne LiDAR sensors obtain point-based information, making spatially continuous forest canopy height estimation very challenging. This study compared the performance of both spaceborne LiDAR, GEDI and ICESat-2, combined with ALOS-2/PALSAR-2 and Sentinel-1 and -2 data to produce continuous canopy height maps in Canada for the year 2020. A set-aside dataset and airborne LiDAR (ALS) from a national LiDAR campaign were used for accuracy assessment. Both maps overestimated canopy height in relation to ALS data, but GEDI had a better performance than ICESat-2 with a mean difference (MD) of 0.9 m and 2.9 m, and a root mean square error (RMSE) of 4.2 m and 5.2 m, respectively. However, as both GEDI and ALS have no coverage in most of the hemi-boreal forests, ICESat-2 captures the tall canopy heights expected for these forests better than GEDI. PALSAR-2 HV polarization was the most important covariate to predict canopy height, showing the great potential of L-band in comparison to C-band from Sentinel-1 or optical data from Sentinel-2. The approach proposed here can be used operationally to produce annual canopy height maps for areas that lack GEDI and ICESat-2 coverage.",NA,NA,"webofscience","spatially continuous mapping of forest canopy height in canada by combining gedi and icesat-2 with palsar and sentinel","paper_1263"
"723",53,"M.C. Castro","Development, environmental degradation, and disease spread in the Brazilian Amazon",2019,"PLoS Biology",NA,"https://api.elsevier.com/content/article/eid/1-s2.0-S1544917319001159","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85075813601&origin=inward",27,"Article","10.1371/journal.pbio.3000526","1544-9173","https://api.elsevier.com/content/abstract/scopus_id/85075813601",17,"11",NA,NA,53,8.83,53,1,6,NA,NA,NA,"scopus","development, environmental degradation, and disease spread in the brazilian amazon","paper_473"
"724",82,"D. Werth","The regional evapotranspiration of the Amazon",2004,"Journal of Hydrometeorology",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=1642305691&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=1642305691&origin=inward",14,"Article","10.1175/1525-7541(2004)005<0100:TREOTA>2.0.CO;2","1525-755X","https://api.elsevier.com/content/abstract/scopus_id/1642305691",5,"1",100,"109",82,3.9,82,1,21,NA,NA,NA,"scopus","the regional evapotranspiration of the amazon","paper_1432"
"725",0,"H. Hammond","Landed identity and the bourbon neapolitan state: Claude-Joseph Vernet and the politics of the ‘siti reali’",2016,"New Approaches to Naples c.1500-c.1800: The Power of Place",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85086964698&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85086964698&origin=inward",168,"Book Chapter","10.4324/9781315597881-14",NA,"https://api.elsevier.com/content/abstract/scopus_id/85086964698",NA,NA,121,"146",0,0,0,1,9,NA,NA,NA,"scopus","landed identity and the bourbon neapolitan state: claude-joseph vernet and the politics of the ‘siti reali’","paper_883"
"726",102,"H. Singh","Pollution influences on atmospheric composition and chemistry at high northern latitudes: Boreal and California forest fire emissions",2010,"Atmospheric Environment",NA,"https://api.elsevier.com/content/article/eid/1-s2.0-S1352231010007004","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=77957020752&origin=inward",12,"Article","10.1016/j.atmosenv.2010.08.026","1352-2310","https://api.elsevier.com/content/abstract/scopus_id/77957020752",44,"36",4553,"4564",102,6.8,102,1,15,NA,NA,NA,"scopus","pollution influences on atmospheric composition and chemistry at high northern latitudes: boreal and california forest fire emissions","paper_1057"
"727",7,"Gratzfeld, J; Wen, XY; Jones, M; Rivers, M","Safeguarding China's native trees - A review of integrated conservation practices between 2008 and 2020",2022,"GLOBAL ECOLOGY AND CONSERVATION","ELSEVIER","http://dx.doi.org/10.1016/j.gecco.2022.e02101",NA,NA,"Review","10.1016/j.gecco.2022.e02101",NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,"As part of an integrated initiative to compile the world's tree species (GlobalTreeSearch), assess their conservation status (Global Tree Assessment, GTA) and devise practical conservation action for threatened taxa (Global Trees Campaign, GTC), this review provides a synthesis of the collaborative efforts carried out in China under this framework between 2008 and 2020 by the botanic garden community, the forestry sector, other conservation organisations, and Botanic Gardens Conservation International (BGCI). Using GlobalTreeSearch and GTA data, the analysis reveals that China boasts some 4886 native tree species of which virtually half, 2429, are endemic to the country. With nearly one in five Chinese tree species threatened, conservation action has been implemented under the umbrella of the GTC for some hundred taxa. This included development of best-practice in propagation, population recovery in situ and creation of ex situ conservation collections as an insurance policy for the future. Although urgency prevails to scale up conservation action for many more species at the brink of extinction, the GTC offers an ecologically more nuanced conceptual framework for application in China's large-scale tree planting and reforestation efforts. This integrated approach is especially opportune now, at a time when China is reviewing the effectiveness and plans for expansion of its protected area system, but is also compelled to increase forest cover for carbon capture and economic growth. The GTC provides a comprehensive method to ascertain planting the 'right tree in the right place', but also 'for the right purpose at the right time and with the right care'.",NA,NA,"webofscience","safeguarding china's native trees - a review of integrated conservation practices between 2008 and 2020","paper_1207"
"728",0,"Focardi, P; Harrell, JA","NISAR Flight Feed Assembly Measurement Campaign",2019,"2019 13TH EUROPEAN CONFERENCE ON ANTENNAS AND PROPAGATION (EUCAP)","IEEE",NA,NA,NA,"Proceedings Paper",NA,"2164-3342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NISAR (NASA ISRO SAR, National Aeronautics and Space Administration, Indian Space Research Organization, Synthetic Aperture Radar) is an Earth science project currently in its final development phase at NASA Jet Propulsion Laboratory (JPL) and at ISRO. Due for launch in 2022, it will assess how our planet changes overtime by measuring differences in the Earth's solid surface due to factors like climate change, movement and melting of glaciers, earthquakes, land-slides, deforestation, agriculture and others. The enabling instrument for this mission is a dual band radar (L-Band and S-Band) that feeds a 12m deployable mesh reflector. This paper describes the antenna measurement campaign of the L-Band feed array developed at JPL. The S-Band feed array is developed by ISRO and is not part of this paper. While Measurements of the Engineering Model have been published before, this paper focuses on the first measurements done with the Flight Model.",NA,NA,"webofscience","nisar flight feed assembly measurement campaign","paper_994"
"729",0,"NP Mwaura, J Kagendo…","Influence of Forest Plantation Establishment Schemes on Community Livelihoods: A Case of Makutano Forest Kericho County, Kenya",2024,"Asian Journal of …","resources.peerreviewarticle.com","http://resources.peerreviewarticle.com/id/eprint/1996/",NA,876,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,1,"… at the influence of forest plantation on community livelihoods. … Deforestation and forest degradation has resulted to massive … Deforestation and forest degradation has greatly reduced …","http://resources.peerreviewarticle.com/id/eprint/1996/1/Mwaura742024AJGR124747.pdf","https://scholar.google.com/scholar?q=related:zzixCwakQpUJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","influence of forest plantation establishment schemes on community livelihoods: a case of makutano forest kericho county, kenya","paper_827"
"730",145,"D Humphreys","Redefining the issues: NGO influence on international forest negotiations",2004,"Global Environmental Politics","direct.mit.edu","https://direct.mit.edu/glep/article-abstract/4/2/51/14266","https://scholar.google.com/scholar?cites=15406586720023238349&as_sdt=2005&sciodt=0,5&hl=en",316,NA,NA,NA,NA,NA,NA,NA,NA,145,6.9,145,1,21,"… • The urgent need to halt and reverse deforestation in all forested regions. … emergency special session on tropical deforestation. While the campaign succeeded in focusing international …","https://scholar.google.com/scholar?output=instlink&q=info:zVY8iP4wz9UJ:scholar.google.com/&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025&scillfp=10656415511025967046&oi=lle","https://scholar.google.com/scholar?q=related:zVY8iP4wz9UJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","redefining the issues: ngo influence on international forest negotiations","paper_1143"
"731",0,"G. Pengpeng","The Political Opportunity Structure of Chinese Villages: A Case Study of Rightful Resistance in Northwest China",2021,"Asian Perspective",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85112795113&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85112795113&origin=inward",133,"Article","10.1353/apr.2021.0030","0258-9184","https://api.elsevier.com/content/abstract/scopus_id/85112795113",45,"3",643,"670",0,0,0,1,4,NA,NA,NA,"scopus","the political opportunity structure of chinese villages: a case study of rightful resistance in northwest china","paper_1414"
"732",219,"A Gupta, E Lövbrand, E Turnhout, MJ Vijge","In pursuit of carbon accountability: the politics of REDD+ measuring, reporting and verification systems",2012,"Current Opinion in …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1877343512001406","https://scholar.google.com/scholar?cites=4607723472213901657&as_sdt=2005&sciodt=0,5&hl=en",727,NA,NA,NA,NA,NA,NA,NA,NA,219,16.85,55,4,13,"… from deforestation and forest degradation (REDD) [2]. … deforestation and forest degradation, as well as from conservation, sustainable management and enhancement of forest carbon …","https://scholar.google.com/scholar?output=instlink&q=info:WQGK0BXs8T8J:scholar.google.com/&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025&scillfp=1996312186075714114&oi=lle","https://scholar.google.com/scholar?q=related:WQGK0BXs8T8J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","in pursuit of carbon accountability: the politics of redd+ measuring, reporting and verification systems","paper_813"
"733",50,"M Pichler, M Bhan, S Gingrich","The social and ecological costs of reforestation. Territorialization and industrialization of land use accompany forest transitions in Southeast Asia",2021,"Land Use Policy","Elsevier","https://www.sciencedirect.com/science/article/pii/S0264837720325187/pdf?isDT","https://scholar.google.com/scholar?cites=1427079626752972091&as_sdt=2005&sciodt=0,5&hl=en",404,"HTML",NA,NA,NA,NA,NA,NA,NA,50,12.5,17,3,4,"… , a shift from net deforestation to net increases in forest area, since the 1990s. Climate change mitigation policies such as REDD+ actively promote reforestation, especially in the Global …","https://www.sciencedirect.com/science/article/pii/S0264837720325187/pdf?isDT","https://scholar.google.com/scholar?q=related:O9XOClwBzhMJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","the social and ecological costs of reforestation. territorialization and industrialization of land use accompany forest transitions in southeast asia","paper_1452"
"734",45,"D Takacs","Forest carbon: law and property rights",2009,"Conservation International","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1661334","https://scholar.google.com/scholar?cites=17298626721930307111&as_sdt=2005&sciodt=0,5&hl=en",728,NA,NA,NA,NA,NA,NA,NA,NA,45,2.81,45,1,16,"… o Different legal frameworks may obtain or may need to be formulated for reforestation vs. avoided deforestation or reduced emissions from deforestation and degradation (REDD) …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=1661334","https://scholar.google.com/scholar?q=related:J2a8_lkREfAJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","forest carbon: law and property rights","paper_653"
"735",33,"P.F. Donald","Social reform and a growing crisis for southern Myanmar's unique forests",2015,"Conservation Biology",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84941880992&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84941880992&origin=inward",43,"Article","10.1111/cobi.12501","0888-8892","https://api.elsevier.com/content/abstract/scopus_id/84941880992",29,"5",1485,"1488",33,3.3,33,1,10,NA,NA,NA,"scopus","social reform and a growing crisis for southern myanmar's unique forests","paper_1244"
"736",143,"SB Hecht","From eco-catastrophe to zero deforestation? Interdisciplinarities, politics, environmentalisms and reduced clearing in Amazonia",2012,"Environmental conservation","cambridge.org","https://www.cambridge.org/core/journals/environmental-conservation/article/from-ecocatastrophe-to-zero-deforestation-interdisciplinarities-politics-environmentalisms-and-reduced-clearing-in-amazonia/1E19D7F5EE80D16A1FBE1E2CC36C1A6F","https://scholar.google.com/scholar?cites=3990315717575278302&as_sdt=2005&sciodt=0,5&hl=en",27,NA,NA,NA,NA,NA,NA,NA,NA,143,11,143,1,13,"… deforestation continues throughout the tropics (and Amazonia), and the recent change in Brazil’s Forest Code has produced a modest increase in deforestation… forest conversion and …","https://www.researchgate.net/profile/Susanna-Hecht/publication/279960956_Environment_Final411/links/559fecaa08ae967fb3e965c4/Environment-Final411.pdf","https://scholar.google.com/scholar?q=related:3n675wBzYDcJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","from eco-catastrophe to zero deforestation? interdisciplinarities, politics, environmentalisms and reduced clearing in amazonia","paper_702"
"737",145,"EM Ordway","Political shifts and changing forests: Effects of armed conflict on forest conservation in Rwanda",2015,"Global Ecology and Conservation","Elsevier","https://www.sciencedirect.com/science/article/pii/S2351989415000141","https://scholar.google.com/scholar?cites=13773076463468360874&as_sdt=2005&sciodt=0,5&hl=en",296,"HTML",NA,NA,NA,NA,NA,NA,NA,145,14.5,145,1,10,"Most armed conflicts in recent history occurred in biodiversity hotspots. Yet, studies examining impacts of warfare on forests yield contradictory results. This study provides a theoretical …","https://www.sciencedirect.com/science/article/pii/S2351989415000141","https://scholar.google.com/scholar?q=related:qjRTFRLMI78J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","political shifts and changing forests: effects of armed conflict on forest conservation in rwanda","paper_1053"
