Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
373,"TC Boas, FD Hidalgo…",The spoils of victory: campaign donations and government contracts in Brazil,2014,The Journal of Politics,journals.uchicago.edu,https://www.journals.uchicago.edu/doi/abs/10.1017/s002238161300145x,"https://scholar.google.com/scholar?cites=18091739906700392265&as_sdt=2005&sciodt=0,5&hl=en",830,,10.1017/s002238161300145x,,,,,,,373,33.91,124,3,11,… be especially motivated to seek corporate campaign contributions. Thanks to weak party … Open-list proportional representation for federal-deputy elections pits candidates against …,https://dspace.mit.edu/bitstream/handle/1721.1/99693/political_investment.pdf?sequence=1&isAllowed=y,"https://scholar.google.com/scholar?q=related:SbeiS5fFEvsJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
6,"MS Habibullah, B Din, CC Wei…","The number of tourist arrivals, governance and their impact on threatened bird species: Worldwide evidence",2018,The Journal of Social …,repo.uum.edu.my,https://repo.uum.edu.my/id/eprint/25767/,"https://scholar.google.com/scholar?cites=943734664687493068&as_sdt=2005&sciodt=0,5&hl=en",952,,,,,,,,,6,0.86,2,4,7,"… affecting biodiversity loss and deforestation has been studied … deforestation. In this study, he examines the hypothesis where insecure ownership leads to increase in deforestation …",https://repo.uum.edu.my/id/eprint/25767/1/TJSSR%206%202018%2028%2036.pdf,"https://scholar.google.com/scholar?q=related:zJ_raq3RGA0J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
0,K Okunomo,IMPACT OF DEFORESTATION ON SAPELE COMMUNITY IN DELTA STATE,2009,The Nigerian Journal of Research and …,globalacademicgroup.com,https://globalacademicgroup.com/journals/nigerian%20journal%20of%20research%20and%20production%20/IMPACT%20OF%20DEFORESTATION%20ON%20SAPELE.pdf,,127,PDF,,,,,,,,0,0,0,1,16,"This study was carried out to assess the impact of deforestation on Sapele community, in order to identify the root causes of deforestation, the extent of deforestation and to determine …",https://globalacademicgroup.com/journals/nigerian%20journal%20of%20research%20and%20production%20/IMPACT%20OF%20DEFORESTATION%20ON%20SAPELE.pdf,"https://scholar.google.com/scholar?q=related:UQJczqNGpm0J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
122,D Rocheleau,"Rooted networks, webs of relation, and the power of situated science: Bringing the models back down to earth in Zambrana",2016,The Palgrave handbook of gender and development …,Springer,https://link.springer.com/chapter/10.1007/978-1-137-38273-3_15,"https://scholar.google.com/scholar?cites=15911540476409858265&as_sdt=2005&sciodt=0,5&hl=en",785,,10.1007/978-1-137-38273-3_15,,,,,,,122,13.56,122,1,9,"… During the Selva Negra (black forest) Anti-Deforestation Campaign, armed troops with helicopters directed enforcement against smallholder farmers, who suffered arrests, fines, and …",,"https://scholar.google.com/scholar?q=related:2ciopcIl0dwJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
812,"R Burgess, M Hansen, BA Olken…",The political economy of deforestation in the tropics,2012,The Quarterly journal …,academic.oup.com,https://academic.oup.com/qje/article-abstract/127/4/1707/1844248,"https://scholar.google.com/scholar?cites=8467763400022059696&as_sdt=2005&sciodt=0,5&hl=en",331,,,,,,,,,812,62.46,203,4,13,… this deforestation is driven by illegal logging. We use novel satellite data that tracks annual deforestation … deforestation. Increases in the number of political jurisdictions lead to increased …,https://www.nber.org/system/files/working_papers/w17417/w17417.pdf,"https://scholar.google.com/scholar?q=related:sGpevPKJg3UJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
120,E Souza-Rodrigues,Deforestation in the Amazon: A unified framework for estimation and policy analysis,2019,The Review of Economic Studies,academic.oup.com,https://academic.oup.com/restud/article-abstract/86/6/2713/5232206,"https://scholar.google.com/scholar?cites=7713775006197094332&as_sdt=2005&sciodt=0,5&hl=en",408,,10.1093/restud/rdy070/30302478/rdy070,,,,,,,120,20,120,1,6,"Deforestation is a matter of pressing global concern, yet surprisingly little is known about the relative efficacy of various policies designed to combat it. This article sets out a framework …",https://academic.oup.com/restud/advance-article-pdf/doi/10.1093/restud/rdy070/30302478/rdy070.pdf,"https://scholar.google.com/scholar?q=related:vBeqsX_VDGsJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
3,SH Bostancı,The Role of Local Governments in Encouraging Participation in Reforestation Activities,2023,The Route Towards Global Sustainability: Challenges …,Springer,https://link.springer.com/chapter/10.1007/978-3-031-10437-4_2,"https://scholar.google.com/scholar?cites=12265277543026388227&as_sdt=2005&sciodt=0,5&hl=en",552,,10.1007/978-3-031-10437-4_2,,,,,,,3,1.5,3,1,2,"… Reforestation is an important tool in tackling these problems. This tool can be achieved … in public participation in reforestation activities. In this study, reforestation activities will be …",,"https://scholar.google.com/scholar?q=related:A-2p7_AEN6oJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
5,MD Miah,Trade-offs between forest conservation and livelihoods of the forest dependent people in the Chittagong Hill Tracts: REDD+ strategy development in …,2014,"The Rufford Small Grants Foundation, London",researchgate.net,https://www.researchgate.net/profile/Md-Danesh-Miah/publication/385084739_Trade-offs_between_forest_conservation_and_livelihoods_of_the_forest_dependent_people_in_the_Chittagong_Hill_Tracts_REDD_strategy_development_in_Bangladesh/links/6714c722d796f96b8ec380b4/Trade-offs-between-forest-conservation-and-livelihoods-of-the-forest-dependent-people-in-the-Chittagong-Hill-Tracts-REDD-strategy-development-in-Bangladesh.pdf,"https://scholar.google.com/scholar?cites=15833964149280168890&as_sdt=2005&sciodt=0,5&hl=en",837,PDF,,,,,,,,5,0.45,5,1,11,"… arena of climate change mitigation and forest conservation. The financial incentives for REDD… So, it concerns a research question what is the tradeoffs between forest conservation and …",https://www.researchgate.net/profile/Md-Danesh-Miah/publication/385084739_Trade-offs_between_forest_conservation_and_livelihoods_of_the_forest_dependent_people_in_the_Chittagong_Hill_Tracts_REDD_strategy_development_in_Bangladesh/links/6714c722d796f96b8ec380b4/Trade-offs-between-forest-conservation-and-livelihoods-of-the-forest-dependent-people-in-the-Chittagong-Hill-Tracts-REDD-strategy-development-in-Bangladesh.pdf,"https://scholar.google.com/scholar?q=related:ulsdeICKvdsJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
4,R Perez,Deforestation of the Brazilian Amazon Under Jair Bolsonaro's Reign,2021,The University of Miami Inter-American Law Review,JSTOR,https://www.jstor.org/stable/27089591,"https://scholar.google.com/scholar?cites=4156109189247946138&as_sdt=2005&sciodt=0,5&hl=en",557,,,,,,,,,4,1,4,1,4,"… Deforestation of the Amazon rainforest not only contributes to this major environmental … agriculturally related deforestation. Moreover, the current scheme of deforestation-related …",https://repository.law.miami.edu/cgi/viewcontent.cgi?article=2609&context=umialr,"https://scholar.google.com/scholar?q=related:mk3coEl3rTkJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
12,"M Schmidt, M Keil, DR Scales…","Investigation of deforestation dynamics and land use changes by ERS-1 SAR data in Rondonia, Brazil",1997,The Use and …,adsabs.harvard.edu,https://adsabs.harvard.edu/full/1997ESASP.405...45S/0000051.000.html,"https://scholar.google.com/scholar?cites=15453996815442641705&as_sdt=2005&sciodt=0,5&hl=en",218,HTML,,,,,,,,12,0.43,3,4,28,… their potential usefulness in monitoring deforestation and land use dynamics. The … to monitor land use dynamics and deforestation activies in the inner tropics. Further objectives …,https://adsabs.harvard.edu/full/1997ESASP.405...45S/0000051.000.html,"https://scholar.google.com/scholar?q=related:KQN6kDmgd9YJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
130,JV Amsberg,Economic parameters of deforestation,1998,The World Bank Economic Review,academic.oup.com,https://academic.oup.com/wber/article-abstract/12/1/133/1644637,"https://scholar.google.com/scholar?cites=17013901937220468657&as_sdt=2005&sciodt=0,5&hl=en",473,,,,,,,,,130,4.81,130,1,27,… deforestation. The effect of a change in the price of logs has particular relevance for the controversial debate about the effect on deforestation … and parameters on deforestation. It models …,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=7e94d266a09991eb90c0ea353c1dffaa96c62df4,"https://scholar.google.com/scholar?q=related:sT9bG6uFHewJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
1591,"A Angelsen, D Kaimowitz",Rethinking the causes of deforestation: lessons from economic models,1999,The world bank research observer,academic.oup.com,https://academic.oup.com/wbro/article-abstract/14/1/73/1643536,"https://scholar.google.com/scholar?cites=9701729105518758401&as_sdt=2005&sciodt=0,5&hl=en",435,,,,,,,,,1591,61.19,796,2,26,"… deforestation, raises significant doubts about many conventional hypotheses in the debate about deforestation… employment generally lead to more deforestation. How technical change, …",https://documents.worldbank.org/curated/en/264451468180276699/pdf/766320JRN0WBRO00Box374385B00PUBLIC0.pdf,"https://scholar.google.com/scholar?q=related:AYqDMTh3o4YJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
172,"WF Hyde, GS Amacher…","Deforestation and forest land use: theory, evidence, and policy implications",1996,The World Bank Research …,academic.oup.com,https://academic.oup.com/wbro/article-abstract/11/2/223/1684154,"https://scholar.google.com/scholar?cites=16047136611019910083&as_sdt=2005&sciodt=0,5&hl=en",700,,,,,,,,,172,5.93,57,3,29,… The topic of deforestation is seldom examined from the perspective of prices and … Therefore deforestation will induce price increases and investments in forestry well before deforestation …,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=bacce3b479fb7aa69228dbeadf56cc6af9b75a94#page=77,"https://scholar.google.com/scholar?q=related:w-sB8rnhst4J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
78,A Zhouri,Global–local Amazon politics: conflicting paradigms in the rainforest campaign,2004,"Theory, Culture &Society",journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/0263276404042135,"https://scholar.google.com/scholar?cites=13954483193271845465&as_sdt=2005&sciodt=0,5&hl=en",134,,10.1177/0263276404042135,,,,,,,78,3.71,78,1,21,"… Most importantly, the campaign emphasized the modes of … the rate of tropical deforestation and strongly emphasized the … of policy reforms in containing deforestation, its hallmark was a …",https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=428ae4124339f426ed872d114b12916ab3f7644d,"https://scholar.google.com/scholar?q=related:WYIgv4dIqMEJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
3,"J Liu, C Sheng",A historic review of deforestation and afforestation in North Korea,2023,Third World Quarterly,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/01436597.2023.2233918,"https://scholar.google.com/scholar?cites=12871472753504347587&as_sdt=2005&sciodt=0,5&hl=en",505,,10.1080/01436597.2023.2233918,,,,,,,3,1.5,2,2,2,Forest cover loss in the DPRK is intrinsically related to food insecurity and energy insufficiency. This study used qualitative research methods to understand the deforestation and …,"https://scholar.google.com/scholar?output=instlink&q=info:w-W--EWooLIJ:scholar.google.com/&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025&scillfp=6361987950313330989&oi=lle","https://scholar.google.com/scholar?q=related:w-W--EWooLIJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
249,D Carruthers,Environmental politics in Chile: legacies of dictatorship and democracy,2001,Third World Quarterly,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/01436590120061642,"https://scholar.google.com/scholar?cites=5590395127162678104&as_sdt=2005&sciodt=0,5&hl=en",759,,10.1080/01436590120061642,,,,,,,249,10.38,249,1,24,"… Since then, burgeoning international linkages have enhanced the work of Chilean activists involved in conflict over deforestation, land titles, displacement of campesinos and …",https://library.fes.de/libalt/journals/swetsfulltext/11733909.pdf,"https://scholar.google.com/scholar?q=related:WCubvL8SlU0J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
7,"TA Smith, W Andindilile","Assemblages of forest conservation in Tanzania: gradients between chiefs, snakes, spirits and witches",2017,Third World Thematics: A TWQ Journal,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/23802014.2017.1348912,"https://scholar.google.com/scholar?cites=4474143679532336691&as_sdt=2005&sciodt=0,5&hl=en",692,,10.1080/23802014.2017.1348912,,,,,,,7,0.88,4,2,8,"Sacred natural sites are the oldest form of protection for non-human species and landscapes, and remain significant for conservation and development. This paper critically interrogates …",https://orca.cardiff.ac.uk/id/eprint/101067/3/T%20Smith%202017%20assemblages%20of%20forest%20conservation%20postprint.pdf,"https://scholar.google.com/scholar?q=related:M4aVtPhZFz4J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
201,"N Lecours, GEG Almeida, JM Abdallah…",Environmental health impacts of tobacco farming: a review of the literature,2012,Tobacco …,tobaccocontrol.bmj.com,https://tobaccocontrol.bmj.com/content/21/2/191.short,"https://scholar.google.com/scholar?cites=9316796823287701649&as_sdt=2005&sciodt=0,5&hl=en",879,,,,,,,,,201,15.46,50,4,13,"… cause for global deforestation.26 In addition, the impact of tobacco-related deforestation is felt … ‘Around the world, the companies have engaged in a sophisticated campaign designed to …",https://tobaccocontrol.bmj.com/content/tobaccocontrol/21/2/191.full.pdf?ua=1,"https://scholar.google.com/scholar?q=related:kSCNKFnpS4EJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
2,B Kendall,"What role does filmmaking have in the Planetary Emergency? Beyond the Screen, stories of Deforestation, Cross-Cultural Collaborations &Penan Resistance in …",2022,Tracce urbane. Rivista italiana transdisciplinare di studi …,rosa.uniroma1.it,https://rosa.uniroma1.it/rosa03/tracce_urbane/article/view/17923,"https://scholar.google.com/scholar?cites=15508382388493367655&as_sdt=2005&sciodt=0,5&hl=en",125,,,,,,,,,2,0.67,2,1,3,"… article delves into the last forty years of deforestation and the acts of resistance in Sarawak, … As an audience member, I reflect on the extensive documentation of the Sarawak Campaign…",https://rosa.uniroma1.it/rosa03/tracce_urbane/article/download/17923/17171,"https://scholar.google.com/scholar?q=related:ZzkSi53XONcJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
3,"N Clerici, C Staudhammer, FJ Escobedo",Disentangling the deforestation-environmental crime nexus in Latin America,2024,"Trees, Forests and People",Elsevier,https://www.sciencedirect.com/science/article/pii/S2666719324001171,"https://scholar.google.com/scholar?cites=9612855343385153608&as_sdt=2005&sciodt=0,5&hl=en",479,HTML,,,,,,,,3,3,1,3,1,"… level socioeconomic indicators, and environmental impacts, including deforestation extent, and (iii) explored whether deforestation is a driver of ECTH against environmental defenders. …",https://www.sciencedirect.com/science/article/pii/S2666719324001171,"https://scholar.google.com/scholar?q=related:SBCw8wC5Z4UJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
132,"LP Koh, DS Wilcove",Oil palm: disinformation enables deforestation,2009,Trends in Ecology &Evolution,cell.com,https://www.cell.com/trends/ecology-evolution/abstract/S0169-5347(08)00349-2,"https://scholar.google.com/scholar?cites=8505388325202676625&as_sdt=2005&sciodt=0,5&hl=en",72,,,,,,,,,132,8.25,66,2,16,"… It is not unlike the campaign that some energy … Thus, deforestation due to oil palm expansion threatens to drive far more species to extinction than did prior episodes of deforestation in …","https://scholar.google.com/scholar?output=instlink&q=info:kct1SJ41CXYJ:scholar.google.com/&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025&scillfp=2663459936987928908&oi=lle","https://scholar.google.com/scholar?q=related:kct1SJ41CXYJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
178,"D Boucher, S Roquemore…",Brazil's success in reducing deforestation,2013,Tropical Conservation …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/194008291300600308,"https://scholar.google.com/scholar?cites=6135420188643875352&as_sdt=2005&sciodt=0,5&hl=en",56,,10.1177/194008291300600308,,,,,,,178,14.83,59,3,12,"… (for deforestation) and DEGRAD (for forest degradation) are … able to react quickly to deforestation events and hotspots, not … Deforestation campaign is pushing for a new goal of zero …",https://journals.sagepub.com/doi/full/10.1177/194008291300600308,"https://scholar.google.com/scholar?q=related:GNrgmydkJVUJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
152,"TF Allnutt, GP Asner, CD Golden…",Mapping recent deforestation and forest disturbance in northeastern Madagascar,2013,Tropical Conservation …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/194008291300600101,"https://scholar.google.com/scholar?cites=9230136581951986292&as_sdt=2005&sciodt=0,5&hl=en",376,,10.1177/194008291300600101,,,,,,,152,12.67,38,4,12,"… deforestation as the complete removal of forest cover, anthropogenic forest disturbance as a diffuse thinning of the forest canopy caused by human activity, and forest degradation as …",https://journals.sagepub.com/doi/full/10.1177/194008291300600101,"https://scholar.google.com/scholar?q=related:dBqWY1EIGIAJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
0,"M Kamaludin, MS Sin",Temporal Reduction of Forest Ecosystem Services and Drivers of Deforestation,2022,Tropical Forest Ecosystem Services in Improving …,Springer,https://link.springer.com/chapter/10.1007/978-981-19-3342-4_5,,564,,10.1007/978-981-19-3342-4_5,,,,,,,0,0,0,2,3,"… , has organized “100 Million Tree Planting” campaign to raise awareness on the importance of … The campaign will protect the country’s biological diversity as a valuable national treasure …",https://www.researchgate.net/profile/Dzarifah-Zulperi/publication/366267158_Forest_Pathology_in_Ecosystem_Services/links/63ac4224a03100368a360f19/Forest-Pathology-in-Ecosystem-Services.pdf#page=78,"https://scholar.google.com/scholar?q=related:9qc2eGyOsH8J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
2,DM Leon,Expanding The Scope Of The Tropical Forest Conservation Act: Exchanging Foreign Debt For Sustainable Development,2003,U. Miami Int'l &Comp. L. Rev.,HeinOnline,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/miaicr11&section=8,"https://scholar.google.com/scholar?cites=11993499021835990485&as_sdt=2005&sciodt=0,5&hl=en",761,,,,,,,,,2,0.09,2,1,22,… Land reform can serve as a means of strengthening democracy and defusing the … a base of capital for local sustainable development and democracy. Grant funds established …,https://repository.law.miami.edu/cgi/viewcontent.cgi?article=1113&context=umiclr,"https://scholar.google.com/scholar?q=related:1XWH6tB3caYJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
1,CG Malca,"Deforestation in Peru: Confronting the informal practices, state capture, and collusion",2024,U4 Brief,open.cmi.no,"https://open.cmi.no/cmi-xmlui/bitstream/handle/11250/3128265/Deforestation%20in%20Peru:%20Confronting%20the%20informal%20practices,%20state%20capture,%20and%20collusion?sequence=1","https://scholar.google.com/scholar?cites=1200820567228146951&as_sdt=2005&sciodt=0,5&hl=en",165,PDF,,,,,,,,1,1,1,1,1,"… Since the introduction of regional governments and the first regional elections in 2003, most elected authorities in the Amazon have represented regional political movements. As shown …","https://open.cmi.no/cmi-xmlui/bitstream/handle/11250/3128265/Deforestation%20in%20Peru:%20Confronting%20the%20informal%20practices,%20state%20capture,%20and%20collusion?sequence=1","https://scholar.google.com/scholar?q=related:B-WdlPErqhAJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
