"","Cites","Authors","Title","Year","Source","Publisher","ArticleURL","CitesURL","GSRank","Type","DOI","ISSN","CitationURL","Volume","Issue","StartPage","EndPage","ECC","CitesPerYear","CitesPerAuthor","AuthorCount","Age","Abstract","FullTextURL","RelatedURL","source_dataset","title_lower","unique_id"
"1185",87,"R Ellen","Rhetoric, practice and incentive in the face of the changing times: A case study in Nuaulu attitudes to conservation and deforestation",2003,"Environmentalism","taylorfrancis.com","https://www.taylorfrancis.com/chapters/edit/10.4324/9780203449653-10/rhetoric-practice-incentive-face-changing-times-roy-ellen","https://scholar.google.com/scholar?cites=6751289255541099649&as_sdt=2005&sciodt=0,5&hl=en",405,NA,"10.4324/9780203449653-10",NA,NA,NA,NA,NA,NA,87,3.95,87,1,22,"… For outsiders, it was difficult to think of such shifts as anything but inevitable, permanent and ineluctable; perhaps in much the same way as many modelled post-war social democracy …","https://scholar.archive.org/work/r6j5vohv4feitmguxv3qutmol4/access/wayback/http://dlc.dlib.indiana.edu/dlc/bitstream/handle/10535/4539/RHETORIC.pdf?sequence=1","https://scholar.google.com/scholar?q=related:gUxw3M5lsV0J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","rhetoric, practice and incentive in the face of the changing times: a case study in nuaulu attitudes to conservation and deforestation","paper_1185"
"1186",0,"M. Kawahara","Ricoh's programs for contributing to betterment of the environment and society",2001,"Proceedings - 2nd International Symposium on Environmentally Conscious Design and Inverse Manufacturing",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84963685653&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84963685653&origin=inward",86,"Conference Paper","10.1109/ECODIM.2001.992437",NA,"https://api.elsevier.com/content/abstract/scopus_id/84963685653",NA,NA,631,"634",0,0,0,1,24,NA,NA,NA,"scopus","ricoh's programs for contributing to betterment of the environment and society","paper_1186"
"1187",12,"Laing, T","Rights to the forest, REDD plus and elections: Mining in Guyana",2015,"RESOURCES POLICY","ELSEVIER SCI LTD","http://dx.doi.org/10.1016/j.resourpol.2015.10.008",NA,NA,"Article","10.1016/j.resourpol.2015.10.008","0301-4207",NA,46,NA,250,"261",NA,NA,NA,NA,NA,"This paper examines the impact of electoral cycles and the introduction of Reducing Emissions from Deforestation and Degradation (REDD+) policy upon the holding of small-scale mining property rights in Guyana. Mining is both the major cause of deforestation and the main economic activity in the country. A simple model of the incentives to hold mining property rights is developed and tested using a unique data-set of small-scale mining property rights data. Econometric techniques are used to test the findings of the model, concluding that the number of mining rights issued fall after election years, with the number rescinded rising. The introduction of REDD+ in Guyana also seems to have increased the number of mining claims being relinquished, and reduce the number being issued. The findings highlight the importance of political economy events in the evolution of small-scale mining activity, and show some evidence that the introduction of a REDD+ framework in Guyana has impacted the main driver of deforestation, despite the absence of specific policy targeting the sector. (C) 2015 Elsevier Ltd. All rights reserved.",NA,NA,"webofscience","rights to the forest, redd plus and elections: mining in guyana","paper_1187"
"1188",0,"D. Macaulay","Riparian buffers for habitat enhancement of beaverlodge watershed - Alberta, Western Canada",2011,"Agroforestry as a Tool for Landscape Restoration",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84892009641&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84892009641&origin=inward",114,"Book Chapter",NA,NA,"https://api.elsevier.com/content/abstract/scopus_id/84892009641",NA,NA,157,"172",0,0,0,1,14,NA,NA,NA,"scopus","riparian buffers for habitat enhancement of beaverlodge watershed - alberta, western canada","paper_1188"
"1189",10,"M.d.A. Aragão","Risk of forest fires occurrence on a transition island Amazon-Cerrado: Where to act?",2023,"Forest Ecology and Management",NA,"https://api.elsevier.com/content/article/eid/1-s2.0-S0378112723000919","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85150191114&origin=inward",41,"Article","10.1016/j.foreco.2023.120858","0378-1127","https://api.elsevier.com/content/abstract/scopus_id/85150191114",536,NA,NA,NA,10,5,10,1,2,NA,NA,NA,"scopus","risk of forest fires occurrence on a transition island amazon-cerrado: where to act?","paper_1189"
"1190",13,"R. Kumar","River pollution in India: exploring regulatory and remedial paths",2024,"Clean Technologies and Environmental Policy",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85186456217&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85186456217&origin=inward",4,"Review","10.1007/s10098-024-02763-9","1618-954X","https://api.elsevier.com/content/abstract/scopus_id/85186456217",26,"9",2777,"2799",13,13,13,1,1,NA,NA,NA,"scopus","river pollution in india: exploring regulatory and remedial paths","paper_1190"
"1191",3,"V. Junttila","Robustness of model-based high-resolution prediction of forest biomass against different field plot designs",2015,"Carbon Balance and Management",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84949787091&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84949787091&origin=inward",90,"Article","10.1186/s13021-015-0038-1","1750-0680","https://api.elsevier.com/content/abstract/scopus_id/84949787091",10,"1",NA,NA,3,0.3,3,1,10,NA,NA,NA,"scopus","robustness of model-based high-resolution prediction of forest biomass against different field plot designs","paper_1191"
"1192",112,"M.M. Hassan","Rohingya refugee crisis and forest cover change in Teknaf, Bangladesh",2018,"Remote Sensing",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047568436&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047568436&origin=inward",7,"Article","10.3390/rs10050689","2072-4292","https://api.elsevier.com/content/abstract/scopus_id/85047568436",10,"5",NA,NA,112,16,112,1,7,NA,NA,NA,"scopus","rohingya refugee crisis and forest cover change in teknaf, bangladesh","paper_1192"
"1193",8,"Safdar, U; Shahbaz, B; Ali, T; Khan, IA; Luqman, M; Ali, S","ROLE OF AGRICULTURAL EXTENSION SERVICES IN ADAPTATION TO CLIMATE CHANGE IN HIGHLANDS OF KAGHAN VALLEY, PAKISTAN",2014,"PAKISTAN JOURNAL OF AGRICULTURAL SCIENCES","UNIV AGRICULTURE, FAC VETERINARY SCIENCE",NA,NA,NA,"Article",NA,"0552-9034",NA,51,"4",1095,"1100",NA,NA,NA,NA,NA,"The mountainous areas are generally considered among the least developed and fragile regions. Climate change has exacerbated the effect on livelihood of the mountainous areas, particularly small farmers who are striving hard to adopt the farming practices in accordance with the climate change. Agricultural advisory service in the mountainous areas has always been challenge for the extension workers especially in context of climate change. This paper examined the role of agricultural extension in adaptation to climate change in Kaghan valley of Khyber Pakhtunkhwa province of Pakistan. Both qualitative and quantitative methods were used for the purpose of data collection. The paper argues that agri. extension department can play a crucial role by creating awareness regarding adaption of best practices regarding climate change, deforestation and planting of trees. There is also need of launching campaign to educate the farmers and to build their resilience to cope with the negative effects of climate change.",NA,NA,"webofscience","role of agricultural extension services in adaptation to climate change in highlands of kaghan valley, pakistan","paper_1193"
"1194",15,"S.S. Prijith","Role of circulation parameters in long range aerosol transport: Evidence from Winter-ICARB",2012,"Journal of Atmospheric and Solar-Terrestrial Physics",NA,"https://api.elsevier.com/content/article/eid/1-s2.0-S1364682611003415","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84857654573&origin=inward",60,"Article","10.1016/j.jastp.2011.12.008","1364-6826","https://api.elsevier.com/content/abstract/scopus_id/84857654573",77,NA,144,"151",15,1.15,15,1,13,NA,NA,NA,"scopus","role of circulation parameters in long range aerosol transport: evidence from winter-icarb","paper_1194"
"1195",1,"Agube, EI; Igbokwe, EM; Ojo, OF","Role of Extension Forest Officers in Forest Conservation in Cross River State, Nigeria",2021,"JOURNAL OF AGRICULTURAL EXTENSION","AGRICULTURAL EXTENSION SOC NIGERIA","http://dx.doi.org/10.4314/jae.v25i3.7",NA,NA,"Article","10.4314/jae.v25i3.7","1119-944X",NA,25,"3",69,"80",NA,NA,NA,NA,NA,"This study assessed role of extension forest officers in forest conservation in Cross River State, Nigeria. All the forest officers under the employment of the Cross River State Forestry Commission (CRSFC) formed the population of the study. Systematic sampling technique was employed to select 78 respondents for the study out of a population of 314 forest officers. Data were collected through validated structured interview schedule. Data were analyzed using percentage and mean scores. The major effective extension role of forest officers in forest conservation were creating awareness through environmental enlightenment campaign in forest communities ((x) over bar = 2.61) and dissemination of information in relation to public participation in forest conservation ((x) over bar = 2.61). The Major training needs of forest officers in forest conservation were sustainable forest management practices ((x) over bar = 3.39), forestry extension practices ((x) over bar = 3.32) and developing group participation. The most serious constraints to effective forestry extension service delivery were inadequate funding ((x) over bar = 2.97), and lack of vehicles for field staff logistics ((x) over bar = 2.80).). Forestry extension service delivery in forest conservation was less effective, owing to a great number of constraints militating against the service delivery. For extension role of forest officers in forest conservation to be more effective in the state, there is need for extension unit to be created by the Cross River State Forestry Commission and specifically saddled with the responsibility of carrying out forestry extension functions along with the readiness of the state government to adequately coordinate and fund forestry extension services.",NA,NA,"webofscience","role of extension forest officers in forest conservation in cross river state, nigeria","paper_1195"
"1196",80,"J. Luan","Roles of biotic and abiotic variables in determining spatial variation of soil respiration in secondary oak and planted pine forests",2012,"Soil Biology and Biochemistry",NA,"https://api.elsevier.com/content/article/eid/1-s2.0-S003807171100318X","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=80054998441&origin=inward",20,"Article","10.1016/j.soilbio.2011.08.012","0038-0717","https://api.elsevier.com/content/abstract/scopus_id/80054998441",44,"1",143,"150",80,6.15,80,1,13,NA,NA,NA,"scopus","roles of biotic and abiotic variables in determining spatial variation of soil respiration in secondary oak and planted pine forests","paper_1196"
"1197",16,"D. Lee","Roles of Saemaul Undong in reforestation and NGO activities for sustainable forest management in Korea",2005,"Journal of Sustainable Forestry",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=27844500620&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=27844500620&origin=inward",45,"Article","10.1300/J091v20n04_01","1054-9811","https://api.elsevier.com/content/abstract/scopus_id/27844500620",20,"4",1,"16",16,0.8,16,1,20,NA,NA,NA,"scopus","roles of saemaul undong in reforestation and ngo activities for sustainable forest management in korea","paper_1197"
"1198",128,"RL Bryant","Romancing colonial forestry: The discourse of'forestry as progress' in British Burma",1996,"Geographical Journal","JSTOR","https://www.jstor.org/stable/3059874","https://scholar.google.com/scholar?cites=9640538732677586378&as_sdt=2005&sciodt=0,5&hl=en",926,NA,NA,NA,NA,NA,NA,NA,NA,128,4.41,128,1,29,"… by the state in tropical deforestation is also highlighted in the … the measurement of progress in forest conservation. First and … in the forestland enclosure campaign in both colonial India …",NA,"https://scholar.google.com/scholar?q=related:yl2kTOYSyoUJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","romancing colonial forestry: the discourse of'forestry as progress' in british burma","paper_1198"
"1199",122,"D Rocheleau","Rooted networks, webs of relation, and the power of situated science: Bringing the models back down to earth in Zambrana",2016,"The Palgrave handbook of gender and development …","Springer","https://link.springer.com/chapter/10.1007/978-1-137-38273-3_15","https://scholar.google.com/scholar?cites=15911540476409858265&as_sdt=2005&sciodt=0,5&hl=en",785,NA,"10.1007/978-1-137-38273-3_15",NA,NA,NA,NA,NA,NA,122,13.56,122,1,9,"… During the Selva Negra (black forest) Anti-Deforestation Campaign, armed troops with helicopters directed enforcement against smallholder farmers, who suffered arrests, fines, and …",NA,"https://scholar.google.com/scholar?q=related:2ciopcIl0dwJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","rooted networks, webs of relation, and the power of situated science: bringing the models back down to earth in zambrana","paper_1199"
"1200",126,"H Randriamalala, Z Liu","Rosewood of Madagascar: Between democracy and conservation",2010,"Madagascar Conservation &Development","ajol.info","https://www.ajol.info/index.php/mcd/article/view/57336","https://scholar.google.com/scholar?cites=17114181456700701088&as_sdt=2005&sciodt=0,5&hl=en",753,NA,NA,NA,NA,NA,NA,NA,NA,126,8.4,63,2,15,"… This fine is then transferred to a reforestation fund that, however, has no legal basis. The enactment of this order points to a possible diversion of public funds at the highest levels of the …","https://www.ajol.info/index.php/mcd/article/view/57336/175208","https://scholar.google.com/scholar?q=related:oPk4LFzJge0J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","rosewood of madagascar: between democracy and conservation","paper_1200"
"1201",0,"A. Bystrom","Rowing to save a shoreline",2008,"American Forests",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=51849162851&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=51849162851&origin=inward",97,"Article",NA,"0002-8541","https://api.elsevier.com/content/abstract/scopus_id/51849162851",114,"2",24,"29",0,0,0,1,17,NA,NA,NA,"scopus","rowing to save a shoreline","paper_1201"
"1202",89,"R Abman","Rule of law and avoided deforestation from protected areas",2018,"Ecological Economics","Elsevier","https://www.sciencedirect.com/science/article/pii/S0921800917311473","https://scholar.google.com/scholar?cites=13069164294639013082&as_sdt=2005&sciodt=0,5&hl=en",29,NA,NA,NA,NA,NA,NA,NA,NA,89,12.71,89,1,7,"… and slow deforestation rely heavily on the … deforestation from protected areas. Using recent global satellite data from 2000 to 2012, I estimate the country-level avoided deforestation of …","https://scholar.google.com/scholar?output=instlink&q=info:2kwtva7_XrUJ:scholar.google.com/&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025&scillfp=16276958482618133315&oi=lle","https://scholar.google.com/scholar?q=related:2kwtva7_XrUJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","rule of law and avoided deforestation from protected areas","paper_1202"
"1203",9,"J. López-García","Rural aquaculture as a sustainable alternative for forest conservation in the Monarch Butterfly Biosphere Reserve, Mexico",2014,"Journal of Environmental Management",NA,"https://api.elsevier.com/content/article/eid/1-s2.0-S0301479714000504","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84901589476&origin=inward",74,"Article","10.1016/j.jenvman.2014.01.035","0301-4797","https://api.elsevier.com/content/abstract/scopus_id/84901589476",138,NA,43,"54",9,0.82,9,1,11,NA,NA,NA,"scopus","rural aquaculture as a sustainable alternative for forest conservation in the monarch butterfly biosphere reserve, mexico","paper_1203"
"1204",0,"D O'Beirne","Rural credit and deforestation: evidence from Thailand",2024,NA,"open.library.ubc.ca","https://open.library.ubc.ca/soa/cIRcle/collections/ubctheses/24/items/1.0443552",NA,583,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,"… are key dynamics influencing deforestation, and … deforestation. Alternatively, it can provide the funds for investment in agricultural expansion or logging ventures, increasing deforestation…","https://open.library.ubc.ca/media/download/pdf/24/1.0443552/4","https://scholar.google.com/scholar?q=related:6Dnu8SO2PQMJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","rural credit and deforestation: evidence from thailand","paper_1204"
"1205",57,"T Van Gevelt","Rural electrification and development in South Korea",2014,"Energy for Sustainable Development","Elsevier","https://www.sciencedirect.com/science/article/pii/S097308261400091X","https://scholar.google.com/scholar?cites=1122375490076123054&as_sdt=2005&sciodt=0,5&hl=en",884,NA,NA,NA,NA,NA,NA,NA,NA,57,5.18,57,1,11,"… reforestation campaign to, in part, deal with soil erosion and improve soil fertility; implemented an agricultural subsidy to further improve the terms of trade for agriculture; promoted the …","https://ink.library.smu.edu.sg/cgi/viewcontent.cgi?article=1060&context=cis_research","https://scholar.google.com/scholar?q=related:rp-Xxo96kw8J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","rural electrification and development in south korea","paper_1205"
"1206",2,"BJ App","Rural reforestation projects in Touroua Northern Cameroon",2004,NA,"scholarworks.umt.edu","https://scholarworks.umt.edu/cgi/viewcontent.cgi?article=7131&context=etd","https://scholar.google.com/scholar?cites=12309103528283054974&as_sdt=2005&sciodt=0,5&hl=en",880,"PDF",NA,NA,NA,NA,NA,NA,NA,2,0.1,2,1,21,"… reforestation projects and the keys for their success. Through this examination, I find the greatest constraints of rural reforestation … and successful rural reforestation projects. While all of …","https://scholarworks.umt.edu/cgi/viewcontent.cgi?article=7131&context=etd","https://scholar.google.com/scholar?q=related:fqPRSnG40qoJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","rural reforestation projects in touroua northern cameroon","paper_1206"
"1207",7,"Gratzfeld, J; Wen, XY; Jones, M; Rivers, M","Safeguarding China's native trees - A review of integrated conservation practices between 2008 and 2020",2022,"GLOBAL ECOLOGY AND CONSERVATION","ELSEVIER","http://dx.doi.org/10.1016/j.gecco.2022.e02101",NA,NA,"Review","10.1016/j.gecco.2022.e02101",NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,"As part of an integrated initiative to compile the world's tree species (GlobalTreeSearch), assess their conservation status (Global Tree Assessment, GTA) and devise practical conservation action for threatened taxa (Global Trees Campaign, GTC), this review provides a synthesis of the collaborative efforts carried out in China under this framework between 2008 and 2020 by the botanic garden community, the forestry sector, other conservation organisations, and Botanic Gardens Conservation International (BGCI). Using GlobalTreeSearch and GTA data, the analysis reveals that China boasts some 4886 native tree species of which virtually half, 2429, are endemic to the country. With nearly one in five Chinese tree species threatened, conservation action has been implemented under the umbrella of the GTC for some hundred taxa. This included development of best-practice in propagation, population recovery in situ and creation of ex situ conservation collections as an insurance policy for the future. Although urgency prevails to scale up conservation action for many more species at the brink of extinction, the GTC offers an ecologically more nuanced conceptual framework for application in China's large-scale tree planting and reforestation efforts. This integrated approach is especially opportune now, at a time when China is reviewing the effectiveness and plans for expansion of its protected area system, but is also compelled to increase forest cover for carbon capture and economic growth. The GTC provides a comprehensive method to ascertain planting the 'right tree in the right place', but also 'for the right purpose at the right time and with the right care'.",NA,NA,"webofscience","safeguarding china's native trees - a review of integrated conservation practices between 2008 and 2020","paper_1207"
"1208",43,"Pereira, JMC; Pereira, BS; Barbosa, P; Stroppiana, D; Vasconcelos, MJP; Grégoire, JM","Satellite monitoring of fire in the EXPRESSO study area during the 1996 dry season experiment:: Active fires, burnt area, and atmospheric emissions",1999,"JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES","AMER GEOPHYSICAL UNION","http://dx.doi.org/10.1029/1999JD900422",NA,NA,"Article","10.1029/1999JD900422","2169-897X",NA,104,"D23",30701,"30712",NA,NA,NA,NA,NA,"Fire activity in central Africa was monitored with NOAA advanced very high resolution radiometer (AVHRR) satellite imagery, acquired in situ during the 1996 dry season campaign of the Experiment for Regional Sources and Sinks of Oxidants (EXPRESSO). The extent of the area affected by fire was estimated with a contextual active fire detection algorithm, and with a burnt area mapping approach, based on multiple fuzzy thresholds. The latter was considered to produce more accurate results. In a study area of 2 x 10(6) km(2), and during a 5-week period, the areas affected were estimated at 112,578 and 525,820 km(2) by the active fires and burnt area algorithms, respectively. Biomass densities, combustion factors, and emissions factors for Sudanian savanna, Guinean savanna, and dense tropical forest vegetation types were obtained from the literature, and used to estimate biomass burnt (228-371 Tg), and pyrogenic emissions of aerosols (1.8-2.6 Tg) and of the trace gases CO2 (374-609 Tg), CO (29.2-39.0 Tg), CH4 (2.05-2.73 Tg), and NOx (1.1-1.4 Tg). Because of its high biomass density, the tropical forest was a major source of atmospheric emissions, in spite of the relatively small extent of area burnt in this ecosystem. This highlights the need for particularly accurate estimates of area burnt, biomass density, combustion factor, and emissions factor for the dense tropical forest, as well as the potential for a significant increase in regional pyrogenic emissions as a consequence of deforestation.",NA,NA,"webofscience","satellite monitoring of fire in the expresso study area during the 1996 dry season experiment:: active fires, burnt area, and atmospheric emissions","paper_1208"
"1209",15,"Deeter, MN; Martínez-Alonso, S; Andreae, MO; Schlager, H","Satellite-Based Analysis of CO Seasonal and Interannual Variability Over the Amazon Basin",2018,"JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES","AMER GEOPHYSICAL UNION","http://dx.doi.org/10.1029/2018JD028425",NA,NA,"Article","10.1029/2018JD028425","2169-897X",NA,123,"10",5641,"5656",NA,NA,NA,NA,NA,"The Measurements of Pollution in the Troposphere (MOPITT) satellite record is applied to study the geographical and temporal variability of carbon monoxide (CO) from biomass burning in the Amazon Basin. The presented analysis demonstrates the use of satellite observations for interpreting the effects of deforestation and climate on past and future emissions of CO. The study exploits the MOPITT multispectral retrieval product which effectively resolves tropospheric CO into two independently measured layers. New validation results based on in situ measurements during the ACRIDICON-CHUVA aircraft campaign in 2014 are used for bias correction. Contrasting CO monthly climatologies are presented for the Amazon Basin for the lower and upper troposphere (LT and UT) with an emphasis on the Amazonian dry season. Climatologically, spatial patterns of UT CO over the Amazon Basin appear to be related to both deep convection and anticyclonic flow. Strongly enhanced LT basin-mean CO concentrations are observed for the dry season months in 2005, 2007, 2010, and 2015, while the record also indicates a decreasing long-term trend. These observations are consistent with the expected effects of falling deforestation rates since 2004, punctuated by CO spikes in drought years due to large-scale wildfires. Plain Language Summary Satellite observations of carbon monoxide (CO) from the Measurements of Pollution in the Troposphere instrument since 2000 are used to analyze pollution from fires in the Amazon Basin. It is shown that decreasing deforestation can result in reduced levels of CO, but that fires related to climate variability produce larger changes in CO concentrations.",NA,NA,"webofscience","satellite-based analysis of co seasonal and interannual variability over the amazon basin","paper_1209"
"1210",11,"R. Floors","Satellite-based estimation of roughness lengths and displacement heights for wind resource modelling",2021,"Wind Energy Science",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118787719&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118787719&origin=inward",40,"Article","10.5194/wes-6-1379-2021","2366-7443","https://api.elsevier.com/content/abstract/scopus_id/85118787719",6,"6",1379,"1400",11,2.75,11,1,4,NA,NA,NA,"scopus","satellite-based estimation of roughness lengths and displacement heights for wind resource modelling","paper_1210"
"1211",8,"P Linehan","Saving Penn's woods: deforestation and reforestation in Pennsylvania",2010,"Pennsylvania Legacies","JSTOR","https://www.jstor.org/stable/10.5215/pennlega.10.1.20","https://scholar.google.com/scholar?cites=8370703289824432110&as_sdt=2005&sciodt=0,5&hl=en",283,NA,"10.5215/pennlega.10.1.20",NA,NA,NA,NA,NA,NA,8,0.53,8,1,15,"If today's high-resolution satellite imagery could somehow be used to survey the forests of the eastern United States of the 1880s and 1890s, we would notice some significant problems …",NA,"https://scholar.google.com/scholar?q=related:7s8tzkq2KnQJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","saving penn's woods: deforestation and reforestation in pennsylvania","paper_1211"
"1212",0,"JK Vanclay","Saving the Tropical Forest: Needs and Prognosis Jerome K. Vanclay Attempts to reverse deforestation in the tropics have failed because they addressed …",1996,"Law, Values, and the Environment: A Reader and …","Scarecrow Press",NA,NA,781,"CITATION",NA,NA,NA,NA,NA,NA,NA,0,0,0,1,29,NA,NA,"https://scholar.google.com/scholar?q=related:EX6NWPvveKcJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","saving the tropical forest: needs and prognosis jerome k. vanclay attempts to reverse deforestation in the tropics have failed because they addressed …","paper_1212"
"1213",25,"X. Giam","Saving Tropical Forests by Knowing What We Consume",2016,"Conservation Letters",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84947332027&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84947332027&origin=inward",58,"Article","10.1111/conl.12209","1755-263X","https://api.elsevier.com/content/abstract/scopus_id/84947332027",9,"4",267,"274",25,2.78,25,1,9,NA,NA,NA,"scopus","saving tropical forests by knowing what we consume","paper_1213"
"1214",0,"P. Török","Scale dependency of taxonomic and functional diversity in pristine and recovered loess steppic grasslands",2024,"Science of the Total Environment",NA,"https://api.elsevier.com/content/article/eid/1-s2.0-S0048969724052604","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85200130622&origin=inward",52,"Article","10.1016/j.scitotenv.2024.175110","0048-9697","https://api.elsevier.com/content/abstract/scopus_id/85200130622",949,NA,NA,NA,0,0,0,1,1,NA,NA,NA,"scopus","scale dependency of taxonomic and functional diversity in pristine and recovered loess steppic grasslands","paper_1214"
